student_id,target_credits,completed_credits,failure_prob
S_6008,15,81,0.0093
S_6009,13,119,0.0196
S_6010,10,3,0.063
S_6011,12,10,0.0435
S_6012,16,9,0.0141
S_6013,16,47,0.0463
S_6014,14,98,0.0307
S_6015,18,101,0.0096
S_6016,16,88,0.0176
S_6017,12,107,0.0074
S_6018,14,38,0.0074
S_6019,10,10,0.0609
S_6020,14,6,0.0379
S_6021,18,102,0.0643
S_6022,17,87,0.0331
S_6023,19,83,0.0283
S_6024,14,40,0.1073
S_6025,19,45,0.0106
S_6026,14,114,0.0492
S_6027,19,7,0.0736
S_6028,14,92,0.0254
S_6029,17,37,0.0262
S_6030,19,4,0.0129
S_6031,14,89,0.0588
S_6032,15,39,0.0314
S_6033,18,86,0.0599
S_6034,14,84,0.0491
S_6035,11,64,0.0163
S_6036,21,93,0.0146
S_6037,13,69,0.0959
S_6038,15,34,0.0411
S_6039,18,88,0.0791
S_6040,13,70,0.0413
S_6041,11,1,0.034
S_6042,15,108,0.0225
S_6043,9,65,0.1416
S_6044,14,104,0.094
S_6045,15,105,0.1037
S_6046,14,53,0.0238
S_6047,10,60,0.0231
S_6048,19,49,0.0427
S_6049,15,53,0.0097
S_6050,19,107,0.0288
S_6051,14,94,0.0455
S_6052,12,15,0.069
S_6053,15,73,0.0598
S_6054,14,119,0.0674
S_6055,11,71,0.0851
S_6056,19,94,0.0274
S_6057,13,92,0.0343
S_6058,9,42,0.1288
S_6059,18,44,0.0687
S_6060,13,86,0.0817
S_6061,13,59,0.0528
S_6062,9,68,0.0511
S_6063,20,85,0.0589
S_6064,11,93,0.0184
S_6065,15,32,0.0126
S_6066,17,17,0.0807
S_6067,16,35,0.0605
S_6068,14,60,0.036
S_6069,9,41,0.0538
S_6070,12,68,0.0294
S_6071,15,6,0.0164
S_6072,12,61,0.0036
S_6073,15,44,0.0246
S_6074,17,64,0.1049
S_6075,17,50,0.0194
S_6076,11,34,0.0534
S_6077,21,108,0.0331
S_6078,17,22,0.0168
S_6079,14,81,0.0681
S_6080,18,110,0.0482
S_6081,21,64,0.0253
S_6082,10,105,0.004
S_6083,14,14,0.0464
S_6084,7,59,0.0158
S_6085,15,54,0.0175
S_6086,16,0,0.0148
S_6087,14,53,0.0231
S_6088,13,44,0.0706
S_6089,8,80,0.0496
S_6090,16,112,0.0513
S_6091,19,10,0.1182
S_6092,13,39,0.0873
S_6093,16,53,0.0358
S_6094,10,54,0.0789
S_6095,16,92,0.0671
S_6096,13,53,0.0783
S_6097,12,3,0.04
S_6098,12,85,0.0794
S_6099,13,106,0.0286
S_6100,16,61,0.0475
S_6101,11,69,0.023
S_6102,13,19,0.0243
S_6103,14,26,0.0471
S_6104,11,28,0.0663
S_6105,20,51,0.1323
S_6106,12,111,0.0313
S_6107,12,62,0.0057
S_6108,12,23,0.0758
S_6109,20,31,0.042
S_6110,16,46,0.0512
S_6111,12,74,0.0142
S_6112,18,52,0.0027
S_6113,15,47,0.0379
S_6114,15,67,0.033
S_6115,13,29,0.0939
S_6116,12,9,0.0129
S_6117,16,2,0.068
S_6118,13,30,0.0174
S_6119,20,10,0.0457
S_6120,11,40,0.1542
S_6121,19,92,0.0561
S_6122,14,85,0.0144
S_6123,15,73,0.0212
S_6124,17,102,0.0513
S_6125,13,33,0.0218
S_6126,17,106,0.0789
S_6127,6,47,0.0598
S_6128,12,48,0.1064
S_6129,12,48,0.0425
S_6130,11,11,0.0442
S_6131,14,117,0.0417
S_6132,16,16,0.0411
S_6133,17,40,0.0087
S_6134,15,38,0.031
S_6135,13,8,0.0833
S_6136,16,18,0.0505
S_6137,15,5,0.1008
S_6138,17,35,0.0612
S_6139,17,103,0.0994
S_6140,15,40,0.0816
S_6141,12,14,0.0601
S_6142,13,77,0.0384
S_6143,13,119,0.0419
S_6144,14,27,0.0547
S_6145,15,33,0.068
S_6146,17,116,0.0503
S_6147,14,21,0.0544
S_6148,15,61,0.0718
S_6149,15,28,0.08
S_6150,13,111,0.0293
S_6151,12,117,0.0154
S_6152,9,97,0.092
S_6153,12,37,0.0196
S_6154,16,48,0.0099
S_6155,12,29,0.0351
S_6156,14,106,0.0305
S_6157,16,109,0.1056
S_6158,16,50,0.0904
S_6159,11,78,0.0892
S_6160,17,19,0.0419
S_6161,18,52,0.0516
S_6162,11,75,0.0526
S_6163,12,46,0.0295
S_6164,18,42,0.0936
S_6165,14,0,0.0256
S_6166,8,96,0.0836
S_6167,10,106,0.0626
S_6168,14,116,0.0383
S_6169,11,86,0.0039
S_6170,13,65,0.0448
S_6171,15,32,0.0146
S_6172,19,119,0.0471
S_6173,14,70,0.0357
S_6174,18,81,0.0468
S_6175,19,81,0.0505
S_6176,19,101,0.088
S_6177,15,1,0.0361
S_6178,9,26,0.0415
S_6179,16,79,0.1159
S_6180,18,107,0.0842
S_6181,14,82,0.1178
S_6182,20,49,0.0103
S_6183,17,43,0.082
S_6184,16,88,0.0631
S_6185,18,88,0.0423
S_6186,16,72,0.0452
S_6187,7,34,0.0117
S_6188,13,111,0.0015
S_6189,18,66,0.0646
S_6190,12,94,0.0435
S_6191,14,25,0.0752
S_6192,11,41,0.0237
S_6193,20,104,0.1267
S_6194,20,6,0.0265
S_6195,12,61,0.0619
S_6196,15,57,0.0095
S_6197,12,90,0.0595
S_6198,16,33,0.0145
S_6199,16,26,0.0348
S_6200,17,111,0.0351
S_6201,15,68,0.0334
S_6202,21,12,0.0867
S_6203,11,23,0.0466
S_6204,9,119,0.0164
S_6205,13,23,0.0855
S_6206,10,73,0.0797
S_6207,10,50,0.0539
S_6208,11,106,0.034
S_6209,12,90,0.0694
S_6210,12,71,0.0256
S_6211,16,1,0.0674
S_6212,13,105,0.0249
S_6213,14,53,0.0366
S_6214,17,111,0.0307
S_6215,12,59,0.0182
S_6216,14,83,0.1221
S_6217,16,8,0.0015
S_6218,9,89,0.0082
S_6219,7,40,0.0496
S_6220,16,42,0.0833
S_6221,16,14,0.0779
S_6222,21,17,0.0159
S_6223,15,22,0.0416
S_6224,17,39,0.0157
S_6225,14,107,0.0728
S_6226,15,44,0.115
S_6227,20,86,0.0411
S_6228,8,9,0.0356
S_6229,16,70,0.0812
S_6230,21,57,0.0781
S_6231,15,117,0.1188
S_6232,19,101,0.061
S_6233,13,54,0.0774
S_6234,14,93,0.0396
S_6235,15,23,0.0288
S_6236,8,67,0.0775
S_6237,11,8,0.1493
S_6238,11,41,0.0206
S_6239,17,27,0.0856
S_6240,17,86,0.0087
S_6241,15,58,0.0967
S_6242,17,90,0.0307
S_6243,14,61,0.0476
S_6244,18,10,0.0373
S_6245,15,88,0.0088
S_6246,15,99,0.031
S_6247,14,108,0.0466
S_6248,17,68,0.1168
S_6249,13,90,0.0906
S_6250,17,90,0.0915
S_6251,11,18,0.0796
S_6252,11,19,0.0303
S_6253,17,8,0.111
S_6254,14,38,0.0186
S_6255,13,56,0.0109
S_6256,17,119,0.088
S_6257,13,51,0.053
S_6258,14,87,0.08
S_6259,19,83,0.0558
S_6260,19,24,0.02
S_6261,19,7,0.0417
S_6262,14,65,0.0581
S_6263,18,84,0.1034
S_6264,12,119,0.0843
S_6265,12,43,0.0376
S_6266,7,107,0.1025
S_6267,20,45,0.0533
S_6268,12,82,0.0448
S_6269,14,71,0.042
S_6270,12,6,0.0279
S_6271,17,9,0.0217
S_6272,13,2,0.0493
S_6273,11,44,0.0404
S_6274,16,89,0.0503
S_6275,10,20,0.0113
S_6276,12,72,0.0206
S_6277,8,34,0.0542
S_6278,10,95,0.1181
S_6279,15,95,0.0372
S_6280,9,93,0.0583
S_6281,10,62,0.0295
S_6282,14,34,0.0579
S_6283,13,97,0.0688
S_6284,20,22,0.0886
S_6285,20,34,0.0322
S_6286,12,22,0.0264
S_6287,16,80,0.0149
S_6288,17,82,0.0213
S_6289,13,78,0.0258
S_6290,10,49,0.0529
S_6291,14,12,0.0364
S_6292,14,109,0.0451
S_6293,13,60,0.0304
S_6294,16,48,0.1193
S_6295,12,70,0.0892
S_6296,11,23,0.1092
S_6297,15,15,0.0109
S_6298,16,48,0.0163
S_6299,11,27,0.0218
S_6300,17,29,0.042
S_6301,9,107,0.1295
S_6302,13,63,0.0605
S_6303,14,58,0.0491
S_6304,13,82,0.0053
S_6305,13,114,0.0927
S_6306,20,13,0.0461
S_6307,12,100,0.0102
S_6308,21,70,0.0091
S_6309,16,17,0.0824
S_6310,15,35,0.0558
S_6311,16,57,0.0495
S_6312,21,82,0.0421
S_6313,12,29,0.0218
S_6314,11,64,0.0548
S_6315,12,82,0.0187
S_6316,15,53,0.0703
S_6317,9,103,0.0368
S_6318,15,104,0.0305
S_6319,20,56,0.059
S_6320,15,116,0.0357
S_6321,14,9,0.0218
S_6322,13,0,0.0188
S_6323,17,45,0.0204
S_6324,12,72,0.063
S_6325,20,75,0.0097
S_6326,20,57,0.033
S_6327,15,14,0.0351
S_6328,14,20,0.0576
S_6329,18,102,0.0108
S_6330,18,104,0.0086
S_6331,12,80,0.0143
S_6332,13,79,0.0147
S_6333,11,71,0.0161
S_6334,16,24,0.0526
S_6335,16,51,0.066
S_6336,10,83,0.0745
S_6337,13,64,0.0142
S_6338,10,2,0.1039
S_6339,12,114,0.022
S_6340,16,101,0.0277
S_6341,12,31,0.0588
S_6342,14,73,0.0223
S_6343,10,110,0.0778
S_6344,15,11,0.088
S_6345,14,60,0.0573
S_6346,12,54,0.1257
S_6347,14,49,0.0578
S_6348,15,100,0.0714
S_6349,12,45,0.0218
S_6350,10,7,0.055
S_6351,20,7,0.0238
S_6352,13,5,0.1291
S_6353,14,49,0.1047
S_6354,18,86,0.0273
S_6355,21,24,0.0987
S_6356,11,77,0.0075
S_6357,16,82,0.0504
S_6358,12,30,0.1601
S_6359,13,72,0.0149
S_6360,12,82,0.0276
S_6361,11,55,0.0771
S_6362,14,40,0.0845
S_6363,10,74,0.0758
S_6364,17,117,0.0213
S_6365,15,51,0.135
S_6366,16,47,0.0602
S_6367,13,55,0.0292
S_6368,13,9,0.0177
S_6369,15,66,0.0464
S_6370,11,39,0.0434
S_6371,13,14,0.0279
S_6372,12,55,0.02
S_6373,12,0,0.0177
S_6374,8,48,0.0193
S_6375,19,12,0.0357
S_6376,12,2,0.0435
S_6377,18,98,0.0709
S_6378,18,109,0.0457
S_6379,11,24,0.0207
S_6380,11,64,0.0318
S_6381,21,33,0.0105
S_6382,20,59,0.0578
S_6383,14,52,0.0126
S_6384,15,32,0.0183
S_6385,13,84,0.0646
S_6386,16,15,0.0542
S_6387,12,6,0.0608
S_6388,8,92,0.0457
S_6389,11,79,0.1475
S_6390,15,59,0.0395
S_6391,11,56,0.006
S_6392,14,59,0.0491
S_6393,11,52,0.0079
S_6394,12,47,0.06
S_6395,17,59,0.0345
S_6396,15,63,0.0282
S_6397,14,83,0.0197
S_6398,17,85,0.0928
S_6399,16,45,0.0389
S_6400,19,49,0.0098
S_6401,13,44,0.1208
S_6402,13,64,0.0465
S_6403,11,54,0.0399
S_6404,13,106,0.0742
S_6405,17,83,0.0526
S_6406,18,107,0.0201
S_6407,17,85,0.0525
S_6408,9,116,0.026
S_6409,18,76,0.0413
S_6410,9,115,0.0381
S_6411,17,18,0.0238
S_6412,13,6,0.0156
S_6413,17,69,0.1277
S_6414,11,118,0.0391
S_6415,18,50,0.0314
S_6416,10,25,0.0296
S_6417,12,62,0.004
S_6418,12,77,0.0618
S_6419,9,37,0.1209
S_6420,15,85,0.0733
S_6421,20,117,0.0169
S_6422,21,107,0.0218
S_6423,15,34,0.0224
S_6424,18,39,0.0357
S_6425,15,44,0.0439
S_6426,16,47,0.0661
S_6427,13,12,0.025
S_6428,15,91,0.0374
S_6429,16,43,0.0536
S_6430,13,105,0.0317
S_6431,14,111,0.0093
S_6432,14,2,0.0752
S_6433,17,118,0.0711
S_6434,11,85,0.0318
S_6435,14,62,0.0271
S_6436,20,46,0.0243
S_6437,18,62,0.0775
S_6438,19,38,0.055
S_6439,15,74,0.0831
S_6440,15,11,0.0138
S_6441,18,74,0.0081
S_6442,19,33,0.0321
S_6443,9,2,0.0754
S_6444,11,66,0.1146
S_6445,18,69,0.0899
S_6446,14,51,0.0739
S_6447,12,8,0.0576
S_6448,11,107,0.034
S_6449,13,73,0.0434
S_6450,10,13,0.0273
S_6451,21,61,0.0246
S_6452,14,59,0.0814
S_6453,14,7,0.0459
S_6454,16,72,0.0109
S_6455,17,96,0.0144
S_6456,17,89,0.0481
S_6457,18,24,0.0156
S_6458,13,103,0.034
S_6459,14,41,0.0407
S_6460,17,113,0.0235
S_6461,13,8,0.0102
S_6462,14,58,0.0621
S_6463,16,71,0.0565
S_6464,17,29,0.0436
S_6465,9,92,0.0475
S_6466,17,75,0.0396
S_6467,14,2,0.0921
S_6468,17,73,0.0387
S_6469,17,58,0.0871
S_6470,19,23,0.0636
S_6471,19,119,0.0193
S_6472,19,107,0.0322
S_6473,19,35,0.036
S_6474,15,64,0.0808
S_6475,15,37,0.0897
S_6476,17,93,0.0414
S_6477,17,111,0.0466
S_6478,14,43,0.0446
S_6479,16,96,0.0839
S_6480,14,59,0.0492
S_6481,12,47,0.0553
S_6482,18,112,0.0396
S_6483,15,61,0.0661
S_6484,21,56,0.0497
S_6485,10,80,0.062
S_6486,13,31,0.0351
S_6487,15,38,0.051
S_6488,18,111,0.0796
S_6489,16,81,0.043
S_6490,15,99,0.0157
S_6491,11,32,0.0127
S_6492,11,65,0.0365
S_6493,15,116,0.0818
S_6494,10,38,0.0347
S_6495,13,19,0.0045
S_6496,16,61,0.0749
S_6497,12,46,0.0735
S_6498,19,19,0.0276
S_6499,18,106,0.0459
S_6500,10,118,0.0685
S_6501,12,68,0.0195
S_6502,8,92,0.028
S_6503,12,103,0.0816
S_6504,17,84,0.0493
S_6505,13,5,0.0584
S_6506,16,18,0.0519
S_6507,10,8,0.0856
S_6508,17,1,0.1708
S_6509,13,36,0.1405
S_6510,15,47,0.032
S_6511,14,28,0.0579
S_6512,11,7,0.0575
S_6513,11,63,0.075
S_6514,17,32,0.0381
S_6515,16,95,0.0168
S_6516,18,0,0.0565
S_6517,15,101,0.021
S_6518,15,114,0.0116
S_6519,9,85,0.0938
S_6520,14,88,0.0393
S_6521,14,112,0.0517
S_6522,20,25,0.0477
S_6523,17,119,0.0401
S_6524,19,92,0.0035
S_6525,16,87,0.0138
S_6526,12,43,0.0442
S_6527,15,65,0.1098
S_6528,15,78,0.0388
S_6529,12,74,0.0209
S_6530,13,84,0.0172
S_6531,14,9,0.1437
S_6532,19,42,0.0464
S_6533,8,52,0.0628
S_6534,18,31,0.0198
S_6535,12,20,0.0096
S_6536,10,16,0.0381
S_6537,18,43,0.0387
S_6538,17,59,0.1117
S_6539,18,7,0.0511
S_6540,17,113,0.0805
S_6541,21,91,0.0255
S_6542,16,87,0.0813
S_6543,14,20,0.0273
S_6544,16,72,0.0496
S_6545,18,63,0.0221
S_6546,12,117,0.0607
S_6547,13,89,0.0435
S_6548,14,69,0.0181
S_6549,8,102,0.047
S_6550,15,18,0.0437
S_6551,9,1,0.0443
S_6552,15,82,0.1113
S_6553,17,11,0.0182
S_6554,13,13,0.0289
S_6555,20,89,0.0697
S_6556,10,32,0.052
S_6557,18,75,0.1104
S_6558,17,110,0.0031
S_6559,9,37,0.1053
S_6560,21,26,0.0561
S_6561,14,12,0.0974
S_6562,12,15,0.0225
S_6563,10,7,0.0587
S_6564,14,10,0.046
S_6565,14,51,0.0543
S_6566,15,38,0.1039
S_6567,14,84,0.0385
S_6568,16,104,0.0309
S_6569,13,94,0.0929
S_6570,9,63,0.129
S_6571,14,12,0.0049
S_6572,7,85,0.0997
S_6573,16,43,0.0355
S_6574,12,10,0.069
S_6575,15,101,0.107
S_6576,18,40,0.0896
S_6577,12,26,0.0515
S_6578,18,104,0.0436
S_6579,13,108,0.051
S_6580,20,40,0.1487
S_6581,13,42,0.0284
S_6582,12,69,0.1163
S_6583,17,88,0.0705
S_6584,13,7,0.0356
S_6585,12,71,0.01
S_6586,13,114,0.0551
S_6587,14,31,0.0253
S_6588,19,109,0.0497
S_6589,9,114,0.0258
S_6590,15,32,0.0734
S_6591,16,90,0.0273
S_6592,15,28,0.1057
S_6593,18,88,0.1256
S_6594,14,95,0.0455
S_6595,14,29,0.0275
S_6596,16,85,0.038
S_6597,15,97,0.0095
S_6598,13,43,0.0336
S_6599,16,20,0.0991
S_6600,13,11,0.109
S_6601,13,69,0.0283
S_6602,13,117,0.0462
S_6603,19,98,0.0369
S_6604,5,52,0.0416
S_6605,16,64,0.0698
S_6606,15,33,0.0681
S_6607,9,19,0.0224
S_6608,15,57,0.0467
S_6609,16,55,0.0622
S_6610,16,62,0.0707
S_6611,7,114,0.0453
S_6612,19,72,0.1154
S_6613,12,72,0.1124
S_6614,17,15,0.0209
S_6615,17,119,0.0752
S_6616,12,92,0.0451
S_6617,16,105,0.0418
S_6618,13,49,0.172
S_6619,8,60,0.0241
S_6620,18,62,0.0622
S_6621,12,23,0.0084
S_6622,12,82,0.033
S_6623,13,108,0.0401
S_6624,15,19,0.0111
S_6625,14,10,0.0129
S_6626,16,88,0.0757
S_6627,10,32,0.072
S_6628,12,74,0.0092
S_6629,14,83,0.0381
S_6630,20,38,0.0229
S_6631,14,97,0.0246
S_6632,18,65,0.0516
S_6633,15,104,0.0428
S_6634,13,91,0.0278
S_6635,14,104,0.021
S_6636,14,2,0.0106
S_6637,16,29,0.0809
S_6638,19,10,0.1079
S_6639,16,53,0.0099
S_6640,18,106,0.0075
S_6641,12,56,0.0408
S_6642,13,101,0.1571
S_6643,12,39,0.0389
S_6644,15,40,0.0175
S_6645,13,107,0.068
S_6646,17,51,0.1761
S_6647,12,94,0.0483
S_6648,15,28,0.0352
S_6649,17,113,0.0548
S_6650,8,68,0.0178
S_6651,21,91,0.0545
S_6652,14,10,0.0315
S_6653,8,59,0.086
S_6654,15,108,0.0695
S_6655,15,105,0.0776
S_6656,14,5,0.0446
S_6657,17,36,0.0591
S_6658,17,53,0.0904
S_6659,15,20,0.0244
S_6660,16,87,0.0198
S_6661,14,22,0.0723
S_6662,20,41,0.0389
S_6663,10,79,0.098
S_6664,15,57,0.07
S_6665,15,88,0.0608
S_6666,17,115,0.0702
S_6667,12,13,0.0918
S_6668,9,85,0.0035
S_6669,15,27,0.0073
S_6670,15,49,0.0588
S_6671,19,3,0.0057
S_6672,11,16,0.0502
S_6673,18,38,0.027
S_6674,21,41,0.0259
S_6675,13,107,0.0268
S_6676,11,89,0.0682
S_6677,13,116,0.018
S_6678,15,71,0.048
S_6679,16,29,0.0227
S_6680,13,39,0.0455
S_6681,19,38,0.0483
S_6682,11,39,0.0279
S_6683,9,80,0.0353
S_6684,18,63,0.109
S_6685,8,46,0.0644
S_6686,14,17,0.0707
S_6687,21,2,0.0156
S_6688,14,26,0.055
S_6689,11,12,0.0327
S_6690,14,94,0.0655
S_6691,14,13,0.0336
S_6692,15,86,0.0069
S_6693,16,46,0.0594
S_6694,11,8,0.0564
S_6695,20,97,0.0193
S_6696,15,69,0.056
S_6697,17,28,0.0379
S_6698,13,107,0.0193
S_6699,18,5,0.0831
S_6700,14,24,0.0161
S_6701,15,90,0.0241
S_6702,12,85,0.0153
S_6703,12,34,0.0384
S_6704,17,7,0.0533
S_6705,13,102,0.0514
S_6706,12,37,0.0585
S_6707,13,23,0.1057
S_6708,17,61,0.0631
S_6709,13,109,0.0356
S_6710,14,5,0.0691
S_6711,15,91,0.0278
S_6712,9,68,0.0988
S_6713,10,51,0.0283
S_6714,16,89,0.0551
S_6715,12,115,0.0199
S_6716,18,27,0.0812
S_6717,17,17,0.022
S_6718,17,109,0.0659
S_6719,20,80,0.0045
S_6720,14,52,0.0249
S_6721,16,68,0.1459
S_6722,13,89,0.0676
S_6723,21,92,0.0271
S_6724,20,110,0.032
S_6725,15,51,0.0735
S_6726,16,35,0.0367
S_6727,19,76,0.0908
S_6728,14,49,0.0205
S_6729,13,71,0.0668
S_6730,17,50,0.0442
S_6731,15,18,0.085
S_6732,15,56,0.0461
S_6733,12,82,0.0292
S_6734,9,95,0.0457
S_6735,15,59,0.1252
S_6736,17,19,0.0346
S_6737,14,49,0.0767
S_6738,19,94,0.0887
S_6739,12,49,0.1006
S_6740,11,83,0.0326
S_6741,14,60,0.0223
S_6742,14,28,0.082
S_6743,17,95,0.1106
S_6744,12,10,0.055
S_6745,19,62,0.0676
S_6746,20,25,0.0125
S_6747,14,8,0.0221
S_6748,18,60,0.0126
S_6749,11,59,0.0317
S_6750,18,84,0.0529
S_6751,18,89,0.0296
S_6752,17,87,0.0894
S_6753,14,49,0.0688
S_6754,6,75,0.0837
S_6755,13,69,0.1148
S_6756,13,50,0.0201
S_6757,12,71,0.0395
S_6758,15,113,0.0267
S_6759,13,23,0.0056
S_6760,12,108,0.0451
S_6761,11,6,0.1893
S_6762,12,37,0.1151
S_6763,18,34,0.0318
S_6764,13,75,0.0463
S_6765,13,15,0.03
S_6766,13,105,0.0386
S_6767,16,99,0.0443
S_6768,16,78,0.0748
S_6769,5,55,0.0717
S_6770,18,111,0.0053
S_6771,19,99,0.013
S_6772,11,59,0.0279
S_6773,12,84,0.0147
S_6774,13,68,0.0259
S_6775,12,70,0.0327
S_6776,15,39,0.0195
S_6777,9,55,0.0048
S_6778,11,9,0.0545
S_6779,19,42,0.0073
S_6780,12,83,0.0051
S_6781,18,114,0.0364
S_6782,16,115,0.0237
S_6783,9,66,0.0673
S_6784,16,72,0.0593
S_6785,14,22,0.0556
S_6786,13,83,0.0349
S_6787,15,8,0.0314
S_6788,16,34,0.0501
S_6789,17,80,0.013
S_6790,18,37,0.0027
S_6791,16,5,0.0187
S_6792,10,99,0.0784
S_6793,13,37,0.0342
S_6794,21,7,0.0491
S_6795,17,8,0.009
S_6796,21,30,0.0201
S_6797,19,21,0.0608
S_6798,15,92,0.0348
S_6799,15,38,0.0259
S_6800,14,96,0.0582
S_6801,9,20,0.0346
S_6802,15,59,0.0258
S_6803,18,82,0.0326
S_6804,13,78,0.03
S_6805,16,72,0.1596
S_6806,17,110,0.0391
S_6807,12,27,0.0498
S_6808,13,59,0.0356
S_6809,11,106,0.0039
S_6810,12,9,0.0381
S_6811,11,6,0.037
S_6812,12,27,0.0046
S_6813,19,75,0.0082
S_6814,12,31,0.0602
S_6815,15,22,0.0333
S_6816,13,55,0.0594
S_6817,18,73,0.1201
S_6818,18,29,0.0369
S_6819,17,36,0.0115
S_6820,15,73,0.0805
S_6821,14,113,0.1012
S_6822,11,80,0.041
S_6823,20,93,0.0646
S_6824,12,44,0.0586
S_6825,16,32,0.0242
S_6826,18,54,0.109
S_6827,13,96,0.0506
S_6828,18,54,0.0215
S_6829,17,101,0.1051
S_6830,20,118,0.0376
S_6831,13,8,0.0479
S_6832,11,5,0.0921
S_6833,13,17,0.0743
S_6834,15,46,0.03
S_6835,15,15,0.0123
S_6836,13,104,0.0913
S_6837,9,2,0.0422
S_6838,16,37,0.0188
S_6839,20,22,0.0548
S_6840,16,111,0.0471
S_6841,16,80,0.0161
S_6842,16,109,0.0265
S_6843,16,116,0.0328
S_6844,17,59,0.0974
S_6845,16,28,0.0351
S_6846,14,23,0.0791
S_6847,12,26,0.0481
S_6848,14,85,0.0274
S_6849,15,4,0.0817
S_6850,14,6,0.1786
S_6851,15,72,0.0132
S_6852,16,77,0.0161
S_6853,17,79,0.0406
S_6854,18,44,0.0564
S_6855,15,96,0.0592
S_6856,11,64,0.0467
S_6857,13,12,0.0791
S_6858,15,95,0.0344
S_6859,9,114,0.0408
S_6860,19,7,0.02
S_6861,15,46,0.0431
S_6862,16,58,0.0833
S_6863,19,17,0.0471
S_6864,13,104,0.0883
S_6865,16,34,0.0785
S_6866,14,93,0.0247
S_6867,14,80,0.0401
S_6868,12,71,0.055
S_6869,19,23,0.0764
S_6870,13,26,0.04
S_6871,17,5,0.0078
S_6872,9,28,0.0402
S_6873,18,41,0.0303
S_6874,18,99,0.0488
S_6875,15,43,0.0501
S_6876,14,90,0.0156
S_6877,16,52,0.0117
S_6878,21,94,0.0216
S_6879,9,117,0.0072
S_6880,17,28,0.0304
S_6881,12,103,0.0429
S_6882,14,74,0.0668
S_6883,14,98,0.0606
S_6884,13,78,0.0446
S_6885,14,50,0.0827
S_6886,11,27,0.0603
S_6887,18,8,0.0094
S_6888,9,64,0.0491
S_6889,16,118,0.0658
S_6890,14,88,0.0246
S_6891,11,39,0.0262
S_6892,15,99,0.0716
S_6893,10,92,0.0419
S_6894,15,33,0.0259
S_6895,10,1,0.0639
S_6896,16,14,0.0572
S_6897,12,105,0.0461
S_6898,13,100,0.1339
S_6899,15,35,0.032
S_6900,12,34,0.0284
S_6901,14,95,0.0463
S_6902,10,112,0.0433
S_6903,16,93,0.0285
S_6904,20,72,0.0658
S_6905,21,29,0.0423
S_6906,15,63,0.0534
S_6907,17,28,0.0692
S_6908,9,96,0.0486
S_6909,19,46,0.0847
S_6910,17,100,0.1061
S_6911,13,45,0.0243
S_6912,18,98,0.1274
S_6913,14,39,0.05
S_6914,13,52,0.0738
S_6915,16,73,0.0019
S_6916,11,8,0.0243
S_6917,18,113,0.0508
S_6918,11,68,0.1042
S_6919,11,60,0.013
S_6920,12,100,0.0483
S_6921,17,103,0.0448
S_6922,13,62,0.0647
S_6923,10,111,0.1128
S_6924,13,7,0.0472
S_6925,14,13,0.0533
S_6926,11,71,0.0727
S_6927,11,42,0.011
S_6928,21,55,0.1115
S_6929,12,39,0.0312
S_6930,14,48,0.0562
S_6931,13,98,0.0205
S_6932,13,71,0.0261
S_6933,16,119,0.0137
S_6934,17,94,0.1258
S_6935,14,32,0.0302
S_6936,11,31,0.0993
S_6937,18,40,0.0496
S_6938,14,101,0.0387
S_6939,20,3,0.085
S_6940,8,27,0.0242
S_6941,15,108,0.0654
S_6942,20,76,0.0024
S_6943,13,27,0.0471
S_6944,14,26,0.0194
S_6945,15,103,0.0087
S_6946,13,107,0.0304
S_6947,14,30,0.1373
S_6948,13,50,0.0122
S_6949,13,100,0.0365
S_6950,18,92,0.0312
S_6951,16,97,0.0121
S_6952,15,62,0.0238
S_6953,17,109,0.033
S_6954,14,39,0.0204
S_6955,12,18,0.0815
S_6956,13,85,0.1152
S_6957,15,64,0.0284
S_6958,11,102,0.0139
S_6959,13,9,0.0448
S_6960,13,101,0.0823
S_6961,21,35,0.152
S_6962,6,78,0.0081
S_6963,14,4,0.0141
S_6964,20,73,0.172
S_6965,15,86,0.0252
S_6966,17,44,0.0076
S_6967,15,25,0.0433
S_6968,12,64,0.0469
S_6969,8,99,0.0444
S_6970,15,38,0.0375
S_6971,12,30,0.0604
S_6972,12,33,0.1592
S_6973,13,113,0.04
S_6974,20,43,0.0136
S_6975,21,0,0.0552
S_6976,15,93,0.0079
S_6977,13,83,0.0277
S_6978,11,15,0.0847
S_6979,16,118,0.0666
S_6980,20,72,0.0118
S_6981,14,60,0.015
S_6982,7,45,0.0364
S_6983,17,107,0.0837
S_6984,17,29,0.1141
S_6985,10,34,0.0249
S_6986,15,14,0.0822
S_6987,16,91,0.0536
S_6988,14,71,0.0885
S_6989,12,73,0.0111
S_6990,18,26,0.0374
S_6991,13,78,0.0299
S_6992,10,91,0.0983
S_6993,8,42,0.0444
S_6994,18,96,0.1059
S_6995,16,41,0.1346
S_6996,15,90,0.0321
S_6997,13,4,0.1144
S_6998,13,66,0.0441
S_6999,11,116,0.0422
S_7000,13,117,0.0026
S_7001,8,33,0.0503
S_7002,12,52,0.0418
S_7003,14,7,0.0705
S_7004,16,104,0.12
S_7005,14,68,0.045
S_7006,17,46,0.09
S_7007,19,13,0.0136
S_7008,18,113,0.0151
S_7009,16,63,0.0204
S_7010,15,33,0.0101
S_7011,12,42,0.0504
S_7012,17,32,0.0388
S_7013,20,72,0.0446
